gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_15x_n	dead_15x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons	cds_len	dead_10x_len	dead_10x_pct	dead_15x_len	dead_15x_pct	dead_20x_len	dead_20x_pct	dead_30x_len	dead_30x_pct
INTU	ENST00000335251	16	0		0		0		5	5-6,10,13,16	3149	0	0.0	0	0.0	0	0.0	582	18.5
INVS	ENST00000262457	16	0		0		0		5	5,12-15	3518	0	0.0	0	0.0	0	0.0	1713	48.7
IP6K3	ENST00000293756	5	0		0		0		3	2,4,6	1333	0	0.0	0	0.0	0	0.0	903	67.7
IPMK	ENST00000373935	6	0		0		0		3	1,3,6	1371	0	0.0	0	0.0	0	0.0	970	70.8
IPO13	ENST00000372343	20	0		0		0		2	2,5	3292	0	0.0	0	0.0	0	0.0	944	28.7
IPO8	ENST00000256079	25	0		0		0		10	4,8-9,12-16,18,22	3614	0	0.0	0	0.0	0	0.0	1571	43.5
IQCB1	ENST00000310864	13	0		0		0		4	3-4,8,10	2057	0	0.0	0	0.0	0	0.0	632	30.7
IQCC	ENST00000291358	5	0		0		0		4	2-5	1501	0	0.0	0	0.0	0	0.0	1439	95.9
IQCE	ENST00000402050	22	0		0		0		7	5,7,11,14-15,17,21	2528	0	0.0	0	0.0	0	0.0	1016	40.2
IQCN	ENST00000392413	3	0		0		0		2	3-4	4164	0	0.0	0	0.0	0	0.0	4131	99.2
IQGAP2	ENST00000274364	36	0		0		0		15	1,5-6,8-12,14,17-18,31,34-36	5448	0	0.0	0	0.0	0	0.0	2003	36.8
IQGAP3	ENST00000361170	38	0		0		0		7	7,17-20,26-27	5656	0	0.0	0	0.0	0	0.0	1183	20.9
IQSEC1	ENST00000613206	14	0		0		0		3	2-4	3625	0	0.0	0	0.0	0	0.0	1767	48.7
IQSEC2	ENST00000639161	3	0		0		0		3	1-3	282	0	0.0	0	0.0	0	0.0	282	100.0
IQSEC2	ENST00000642864	15	0		0		2	1,9	14	1-13,15	4767	0	0.0	0	0.0	887	18.6	4697	98.5
IQSEC3	ENST00000538872	14	0		0		0		2	4-5	3829	0	0.0	0	0.0	0	0.0	1290	33.7
IRAG1	ENST00000423302	21	0		0		0		5	5,9,14-15,18	3159	0	0.0	0	0.0	0	0.0	1231	39.0
IRAK1	ENST00000369980	14	0		0		0		14	1-14	2419	0	0.0	0	0.0	0	0.0	2419	100.0
IRAK2	ENST00000256458	13	0		0		0		7	2-5,9,11-12	2138	0	0.0	0	0.0	0	0.0	1458	68.2
IRAK3	ENST00000261233	12	0		0		0		3	4-5,12	2031	0	0.0	0	0.0	0	0.0	744	36.6
IRAK4	ENST00000613694	11	0		0		0		5	2-5,9	1603	0	0.0	0	0.0	0	0.0	935	58.3
IREB2	ENST00000258886	22	0		0		0		6	2-3,8-9,11,17	3332	0	0.0	0	0.0	0	0.0	907	27.2
IRF1	ENST00000245414	9	0		0		0		4	2,4,7,9	1158	0	0.0	0	0.0	0	0.0	603	52.1
IRF2BP2	ENST00000366609	2	0		0		0		2	1-2	1804	0	0.0	0	0.0	0	0.0	1804	100.0
IRF2BPL	ENST00000238647	1	0		0		0		1	1	2411	0	0.0	0	0.0	0	0.0	2411	100.0
IRF3	ENST00000377139	7	0		0		0		0		1424	0	0.0	0	0.0	0	0.0	0	0.0
IRF4	ENST00000380956	8	0		0		0		4	2-3,5,7	1516	0	0.0	0	0.0	0	0.0	982	64.8
IRF5	ENST00000357234	8	0		0		0		4	3,6-7,9	1705	0	0.0	0	0.0	0	0.0	1215	71.3
IRF6	ENST00000367021	7	0		0		0		3	5,7-8	1544	0	0.0	0	0.0	0	0.0	701	45.4
IRF7	ENST00000525445	10	0		0		0		1	9	1712	0	0.0	0	0.0	0	0.0	410	23.9
IRF8	ENST00000268638	8	0		0		0		4	2-3,7,9	1441	0	0.0	0	0.0	0	0.0	1002	69.5
IRF9	ENST00000396864	8	0		0		0		1	7	1342	0	0.0	0	0.0	0	0.0	362	27.0
IRGM	ENST00000522154	1	0		0		0		1	2	566	0	0.0	0	0.0	0	0.0	566	100.0
IRS1	ENST00000305123	1	0		0		0		1	1	3749	0	0.0	0	0.0	0	0.0	3749	100.0
IRS2	ENST00000375856	2	0		0		0		1	1	4057	0	0.0	0	0.0	0	0.0	4032	99.4
IRS4	ENST00000372129	2	0		1	1	2	1-2	2	1-2	3811	0	0.0	3786	99.3	3811	100.0	3811	100.0
IRX4	ENST00000231357	5	0		0		0		2	2,4	1660	0	0.0	0	0.0	0	0.0	621	37.4
IRX5	ENST00000394636	3	0		0		0		2	2-3	1512	0	0.0	0	0.0	0	0.0	1243	82.2
IRX6	ENST00000290552	6	0		0		0		4	2-5	1461	0	0.0	0	0.0	0	0.0	1368	93.6
ISCA1	ENST00000375991	4	0		0		0		1	3	470	0	0.0	0	0.0	0	0.0	126	26.8
ISCA2	ENST00000556816	4	0		0		0		1	3	545	0	0.0	0	0.0	0	0.0	136	25.0
ISCU	ENST00000311893	5	0		0		0		2	2,4	604	0	0.0	0	0.0	0	0.0	233	38.6
ISG15	ENST00000649529	2	0		0		0		1	2	538	0	0.0	0	0.0	0	0.0	515	95.7
ISL1	ENST00000230658	6	0		0		0		2	3-4	1170	0	0.0	0	0.0	0	0.0	587	50.2
ISLR2	ENST00000453268	1	0		0		0		1	3	2258	0	0.0	0	0.0	0	0.0	2258	100.0
ITCH	ENST00000374864	23	0		0		0		10	3,6,8,10,16,19,21-24	3049	0	0.0	0	0.0	0	0.0	1264	41.5
ITFG2	ENST00000228799	12	0		0		0		3	3-4,12	1584	0	0.0	0	0.0	0	0.0	378	23.9
ITGA2	ENST00000296585	30	0		0		0		13	2-4,8-9,14-16,19-20,22,24,27	4146	0	0.0	0	0.0	0	0.0	1900	45.8
ITGA2B	ENST00000262407	30	0		0		0		5	1,8,11-12,16	3720	0	0.0	0	0.0	0	0.0	657	17.7
ITGA3	ENST00000320031	25	0		0		0		4	1,3-4,12	3656	0	0.0	0	0.0	0	0.0	753	20.6
ITGA4	ENST00000397033	28	0		0		0		9	2,5,8,18,20,22-24,26	3659	0	0.0	0	0.0	0	0.0	1088	29.7
ITGA5	ENST00000293379	30	0		0		0		1	1	3750	0	0.0	0	0.0	0	0.0	238	6.3
ITGA6	ENST00000442250	26	0		0		0		0		3913	0	0.0	0	0.0	0	0.0	0	0.0
ITGA6	ENST00000684293	25	0		0		0		3	7,21,23	3722	0	0.0	0	0.0	0	0.0	452	12.1
ITGA7	ENST00000257879	25	0		0		0		2	4,14	3914	0	0.0	0	0.0	0	0.0	412	10.5
ITGA8	ENST00000378076	30	0		0		0		7	12-13,15,17-19,29	3792	0	0.0	0	0.0	0	0.0	1130	29.8
ITGAM	ENST00000544665	30	0		0		1	6	8	6-7,9,12-13,16,19,26	4059	0	0.0	0	0.0	151	3.7	1194	29.4
ITGAV	ENST00000261023	30	0		0		0		7	7,14-15,20,24-25,28	3747	0	0.0	0	0.0	0	0.0	941	25.1
ITGB1	ENST00000302278	15	0		0		0		6	2-4,8,11,14	2697	0	0.0	0	0.0	0	0.0	1025	38.0
ITGB1BP1	ENST00000355346	6	0		0		0		2	6-7	723	0	0.0	0	0.0	0	0.0	262	36.2
ITGB2	ENST00000652462	15	0		0		0		2	9-10	2610	0	0.0	0	0.0	0	0.0	271	10.4
ITGB3	ENST00000559488	15	0		0		0		5	1,6,10,13-14	2667	0	0.0	0	0.0	0	0.0	1058	39.7
ITGB4	ENST00000200181	39	0		0		0		6	25,27-30,32	6249	0	0.0	0	0.0	0	0.0	1114	17.8
ITGB5	ENST00000296181	15	0		0		0		5	3,5,10,14-15	2700	0	0.0	0	0.0	0	0.0	1167	43.2
ITGB6	ENST00000283249	15	0		0		0		4	4,7-8,10	2667	0	0.0	0	0.0	0	0.0	931	34.9
ITGB7	ENST00000267082	14	0		0		0		5	3-5,13-14	2677	0	0.0	0	0.0	0	0.0	1103	41.2
ITIH4	ENST00000266041	24	0		0		0		4	8,10-11,17	3273	0	0.0	0	0.0	0	0.0	743	22.7
ITK	ENST00000422843	17	0		0		0		2	4,16	2203	0	0.0	0	0.0	0	0.0	327	14.8
ITLN1	ENST00000326245	7	0		0		0		3	2-3,5	1082	0	0.0	0	0.0	0	0.0	376	34.8
ITM2B	ENST00000647800	6	0		0		0		0		921	0	0.0	0	0.0	0	0.0	0	0.0
ITPA	ENST00000380113	8	0		0		0		2	3,6	745	0	0.0	0	0.0	0	0.0	221	29.7
ITPK1	ENST00000267615	10	0		0		0		3	2,4,10	1445	0	0.0	0	0.0	0	0.0	444	30.7
ITPKB	ENST00000429204	7	0		0		0		2	2,6	2981	0	0.0	0	0.0	0	0.0	2074	69.6
ITPKC	ENST00000263370	7	0		0		0		3	1,4,7	2192	0	0.0	0	0.0	0	0.0	1624	74.1
ITPR1	ENST00000649015	60	0		0		0		11	8,13,16,18,20,29,37,47,50-51,59	9477	0	0.0	0	0.0	0	0.0	1833	19.3
ITPR2	ENST00000381340	57	0		0		0		13	3-4,6,11,19-20,27-28,37,39,42,44,54	9246	0	0.0	0	0.0	0	0.0	2087	22.6
ITPR3	ENST00000605930	58	0		0		0		13	8,10-11,13,19-20,32,35,42,50,55-57	9176	0	0.0	0	0.0	0	0.0	2339	25.5
ITPRID2	ENST00000431877	17	0		0		0		10	2-3,5-6,8,11,13-14,16-17	4120	0	0.0	0	0.0	0	0.0	3197	77.6
ITSN1	ENST00000381318	39	0		0		0		10	6,14,16-17,21,23,26,32-34	5946	0	0.0	0	0.0	0	0.0	1740	29.3
ITSN2	ENST00000355123	39	0		0		0		14	5,8,10,14,16,21,23,25-26,28,35,37,39-40	5874	0	0.0	0	0.0	0	0.0	2332	39.7
IVD	ENST00000487418	12	0		0		0		2	6-7	1512	0	0.0	0	0.0	0	0.0	274	18.1
IVNS1ABP	ENST00000367498	13	0		0		0		5	3,5,9,12-13	2189	0	0.0	0	0.0	0	0.0	676	30.9
IYD	ENST00000344419	5	0		0		0		4	1-3,5	970	0	0.0	0	0.0	0	0.0	793	81.8
JAG1	ENST00000254958	26	0		0		0		8	2,6,9-10,13,22,25-26	4177	0	0.0	0	0.0	0	0.0	1695	40.6
JAG2	ENST00000331782	26	0		0		0		3	2,16,26	4237	0	0.0	0	0.0	0	0.0	1001	23.6
JAGN1	ENST00000647897	2	0		0		0		2	1-2	592	0	0.0	0	0.0	0	0.0	592	100.0
JAK1	ENST00000342505	24	0		0		0		11	3,5,7-8,17-20,23-25	3945	0	0.0	0	0.0	0	0.0	2018	51.2
JAK2	ENST00000381652	23	0		0		0		9	5,7-8,15,17-19,23-24	3859	0	0.0	0	0.0	0	0.0	1540	39.9
JAK3	ENST00000458235	23	0		0		0		6	6,8,16-17,20-21	3835	0	0.0	0	0.0	0	0.0	1174	30.6
JAKMIP1	ENST00000409021	20	0		0		0		6	3-4,7,9-10,19	2896	0	0.0	0	0.0	0	0.0	1428	49.3
JAM2	ENST00000480456	10	0		0		0		4	1,3,8-9	1097	0	0.0	0	0.0	0	0.0	314	28.6
JAM3	ENST00000299106	9	0		0		0		4	1,4,6,8	1113	0	0.0	0	0.0	0	0.0	464	41.7
JARID2	ENST00000341776	18	0		0		0		6	2,7-10,14	4101	0	0.0	0	0.0	0	0.0	2193	53.5
JAZF1	ENST00000283928	5	0		0		0		1	4	832	0	0.0	0	0.0	0	0.0	190	22.8
JKAMP	ENST00000616435	7	0		0		0		3	1-2,7	1076	0	0.0	0	0.0	0	0.0	375	34.9
JMJD1C	ENST00000399262	26	0		0		0		10	1,3,5,8,10-11,18-19,23,26	8143	0	0.0	0	0.0	0	0.0	5373	66.0
JPH1	ENST00000342232	5	0		0		0		3	2,4-5	2086	0	0.0	0	0.0	0	0.0	1548	74.2
JPH2	ENST00000372980	5	0		0		0		2	2,4	2191	0	0.0	0	0.0	0	0.0	1552	70.8
JPH3	ENST00000284262	5	0		0		0		3	1-2,4	2347	0	0.0	0	0.0	0	0.0	2101	89.5
JRK	ENST00000612905	1	0		0		0		1	2	1727	0	0.0	0	0.0	0	0.0	1727	100.0
JUP	ENST00000393931	13	0		0		0		6	2,4-5,8,11-12	2498	0	0.0	0	0.0	0	0.0	1381	55.3
KALRN	ENST00000682506	60	0		0		1	33	19	1,3,5,8-9,11-12,14-16,27,33,35,38,46-48,56,60	10161	0	0.0	0	0.0	123	1.2	4244	41.8
KANK1	ENST00000382297	11	0		0		0		6	3-4,6,10-12	4279	0	0.0	0	0.0	0	0.0	3582	83.7
KANK2	ENST00000586659	11	0		0		0		3	4,11,13	2776	0	0.0	0	0.0	0	0.0	1527	55.0
KANK4	ENST00000371153	9	0		0		0		3	3,5,7	3168	0	0.0	0	0.0	0	0.0	2383	75.2
KANSL1	ENST00000432791	14	0		0		0		5	3-4,9,12-13	3598	0	0.0	0	0.0	0	0.0	704	19.6
KARS1	ENST00000302445	14	0		0		0		4	1,4,6,11	2074	0	0.0	0	0.0	0	0.0	448	21.6
KASH5	ENST00000447857	19	0		0		0		4	15,17-19	2069	0	0.0	0	0.0	0	0.0	422	20.4
KAT14	ENST00000688188	10	0		0		0		4	2,4-5,7	2546	0	0.0	0	0.0	0	0.0	1212	47.6
KAT2B	ENST00000263754	18	0		0		0		5	2,5,7,10,13	2859	0	0.0	0	0.0	0	0.0	869	30.4
KAT5	ENST00000341318	13	0		0		0		5	3,5,7-9	1901	0	0.0	0	0.0	0	0.0	792	41.7
KAT6A	ENST00000265713	16	0		0		0		7	2-3,7,11,15-17	6335	0	0.0	0	0.0	0	0.0	4910	77.5
KAT6B	ENST00000287239	16	0		0		0		6	3,8,11-12,14,18	6542	0	0.0	0	0.0	0	0.0	4767	72.9
KAT8	ENST00000219797	11	0		0		0		2	3,10	1597	0	0.0	0	0.0	0	0.0	371	23.2
KATNAL2	ENST00000683218	16	0		1	11	1	11	6	5-6,11,13,15,17	1937	0	0.0	119	6.1	119	6.1	762	39.3
KATNB1	ENST00000379661	19	0		0		0		1	12	2348	0	0.0	0	0.0	0	0.0	151	6.4
KATNIP	ENST00000261588	28	0		0		0		10	6-7,11,13-16,18,20,27	5417	0	0.0	0	0.0	0	0.0	2998	55.3
KBTBD13	ENST00000432196	1	0		0		0		1	1	1397	0	0.0	0	0.0	0	0.0	1397	100.0
KBTBD2	ENST00000304056	3	0		0		0		3	2-4	1932	0	0.0	0	0.0	0	0.0	1932	100.0
KCNA1	ENST00000382545	1	0		0		0		1	2	1508	0	0.0	0	0.0	0	0.0	1508	100.0
KCNA2	ENST00000316361	1	0		0		0		1	3	1520	0	0.0	0	0.0	0	0.0	1520	100.0
KCNA3	ENST00000369769	1	0		0		0		1	1	1748	0	0.0	0	0.0	0	0.0	1748	100.0
KCNA4	ENST00000328224	1	0		0		0		1	2	1982	0	0.0	0	0.0	0	0.0	1982	100.0
KCNA5	ENST00000252321	1	0		0		0		1	1	1862	0	0.0	0	0.0	0	0.0	1862	100.0
KCNA6	ENST00000280684	1	0		0		0		1	1	1610	0	0.0	0	0.0	0	0.0	1610	100.0
KCNAB1	ENST00000490337	14	0		0		0		7	1,3-4,7,9,11,14	1540	0	0.0	0	0.0	0	0.0	848	55.1
KCNAB2	ENST00000378083	15	0		0		0		5	2,5,7-8,16	1548	0	0.0	0	0.0	0	0.0	577	37.3
KCNAB3	ENST00000303790	14	0		0		0		3	1,5,10	1495	0	0.0	0	0.0	0	0.0	468	31.3
KCNB1	ENST00000371741	2	0		0		0		2	1-2	2617	0	0.0	0	0.0	0	0.0	2617	100.0
KCNB2	ENST00000523207	2	0		0		0		2	2-3	2776	0	0.0	0	0.0	0	0.0	2776	100.0
KCNC1	ENST00000265969	4	0		0		0		2	1-2	1838	0	0.0	0	0.0	0	0.0	1544	84.0
KCNC2	ENST00000549446	4	0		0		0		2	2-3	1997	0	0.0	0	0.0	0	0.0	1655	82.9
KCNC3	ENST00000477616	4	0		0		0		2	1-2	2354	0	0.0	0	0.0	0	0.0	2018	85.7
KCND1	ENST00000218176	6	0		0		1	1	6	1-6	2064	0	0.0	0	0.0	1141	55.3	2064	100.0
KCND2	ENST00000331113	6	0		0		0		5	1-3,5-6	2013	0	0.0	0	0.0	0	0.0	1900	94.4
KCND3	ENST00000302127	7	0		0		0		1	2	2108	0	0.0	0	0.0	0	0.0	1126	53.4
KCNE1	ENST00000399286	1	0		0		0		1	4	410	0	0.0	0	0.0	0	0.0	410	100.0
KCNE2	ENST00000290310	1	0		0		0		1	2	392	0	0.0	0	0.0	0	0.0	392	100.0
KCNE3	ENST00000310128	1	0		0		0		1	3	332	0	0.0	0	0.0	0	0.0	332	100.0
KCNE4	ENST00000281830	1	0		0		0		1	2	533	0	0.0	0	0.0	0	0.0	533	100.0
KCNE5	ENST00000372101	1	0		0		1	1	1	1	449	0	0.0	0	0.0	449	100.0	449	100.0
KCNG1	ENST00000371571	2	0		0		0		2	2-3	1582	0	0.0	0	0.0	0	0.0	1582	100.0
KCNH1	ENST00000271751	11	0		0		0		7	1,3,5-7,9,11	3190	0	0.0	0	0.0	0	0.0	2460	77.1
KCNH2	ENST00000262186	15	0		0		0		3	3,7-8	3780	0	0.0	0	0.0	0	0.0	813	21.5
KCNH3	ENST00000257981	15	0		0		0		2	4,15	3552	0	0.0	0	0.0	0	0.0	774	21.8
KCNH5	ENST00000322893	11	0		0		0		7	2-6,9,11	3187	0	0.0	0	0.0	0	0.0	2210	69.3
KCNH7	ENST00000332142	16	0		0		0		10	1-2,4,6-9,13-14,16	3911	0	0.0	0	0.0	0	0.0	2865	73.3
KCNH8	ENST00000328405	16	0		0		0		8	1-3,5,8,10,14-15	3644	0	0.0	0	0.0	0	0.0	1475	40.5
KCNIP1	ENST00000328939	8	0		0		0		1	2	811	0	0.0	0	0.0	0	0.0	145	17.9
KCNJ1	ENST00000392666	1	0		0		0		1	3	1139	0	0.0	0	0.0	0	0.0	1139	100.0
KCNJ10	ENST00000644903	1	0		0		0		1	2	1160	0	0.0	0	0.0	0	0.0	1160	100.0
KCNJ11	ENST00000339994	1	0		0		0		1	1	1193	0	0.0	0	0.0	0	0.0	1193	100.0
KCNJ12	ENST00000583088	1	0		0		0		1	3	1322	0	0.0	0	0.0	0	0.0	1322	100.0
KCNJ13	ENST00000233826	2	0		0		0		1	3	1123	0	0.0	0	0.0	0	0.0	643	57.3
KCNJ16	ENST00000392671	1	0		0		0		1	4	1277	0	0.0	0	0.0	0	0.0	1277	100.0
KCNJ18	ENST00000567955	1	0		0		0		0		1322	0	0.0	0	0.0	0	0.0	0	0.0
KCNJ2	ENST00000243457	1	0		0		0		1	2	1304	0	0.0	0	0.0	0	0.0	1304	100.0
KCNJ3	ENST00000295101	3	0		0		0		2	1,3	1566	0	0.0	0	0.0	0	0.0	1329	84.9
KCNJ5	ENST00000529694	2	0		0		0		2	2-3	1300	0	0.0	0	0.0	0	0.0	1300	100.0
KCNJ6	ENST00000609713	3	0		0		0		1	3	1332	0	0.0	0	0.0	0	0.0	941	70.6
KCNJ8	ENST00000240662	2	0		0		0		2	2-3	1315	0	0.0	0	0.0	0	0.0	1315	100.0
KCNK17	ENST00000373231	5	0		0		0		1	4	1099	0	0.0	0	0.0	0	0.0	195	17.7
KCNK18	ENST00000334549	3	0		0		0		2	1,3	1215	0	0.0	0	0.0	0	0.0	1066	87.7
KCNK3	ENST00000302909	2	0		0		0		2	1-2	1225	0	0.0	0	0.0	0	0.0	1225	100.0
KCNK4	ENST00000422670	6	0		0		0		3	2,5-6	1302	0	0.0	0	0.0	0	0.0	576	44.2
KCNK5	ENST00000359534	5	0		0		0		2	1,5	1600	0	0.0	0	0.0	0	0.0	1092	68.2
KCNK9	ENST00000520439	2	0		0		0		2	1-2	1165	0	0.0	0	0.0	0	0.0	1165	100.0
KCNMA1	ENST00000286628	28	0		0		0		4	1,11,19,22	4271	0	0.0	0	0.0	0	0.0	963	22.5
KCNMB1	ENST00000274629	3	0		0		0		2	3-4	636	0	0.0	0	0.0	0	0.0	482	75.8
KCNMB3	ENST00000392685	3	0		0		0		1	2	888	0	0.0	0	0.0	0	0.0	219	24.7
KCNN2	ENST00000673685	8	0		0		0		6	1-4,7-8	2536	0	0.0	0	0.0	0	0.0	2257	89.0
KCNN3	ENST00000271915	8	0		0		0		1	3	2356	0	0.0	0	0.0	0	0.0	439	18.6
KCNN4	ENST00000648319	8	0		0		0		1	3	1444	0	0.0	0	0.0	0	0.0	448	31.0
KCNQ1	ENST00000155840	16	0		0		0		3	1,6,16	2351	0	0.0	0	0.0	0	0.0	824	35.0
KCNQ2	ENST00000359125	17	0		0		0		1	13	2959	0	0.0	0	0.0	0	0.0	244	8.2
KCNQ3	ENST00000388996	15	0		0		0		2	3,15	2919	0	0.0	0	0.0	0	0.0	902	30.9
KCNQ4	ENST00000347132	14	0		0		0		0		2368	0	0.0	0	0.0	0	0.0	0	0.0
KCNQ5	ENST00000370398	14	0		0		0		7	1,3-5,7,10,14	3079	0	0.0	0	0.0	0	0.0	2247	73.0
KCNT1	ENST00000371757	31	0		0		0		5	3,14,25,27,29	4328	0	0.0	0	0.0	0	0.0	800	18.5
KCNT2	ENST00000294725	28	0		0		0		9	10,14-18,21,26,28	3968	0	0.0	0	0.0	0	0.0	1702	42.9
KCNU1	ENST00000399881	27	0		0		0		11	1,5,8-9,11-12,17,19,25-27	3990	0	0.0	0	0.0	0	0.0	1901	47.6
KCNV2	ENST00000382082	2	0		0		0		1	1	1678	0	0.0	0	0.0	0	0.0	1376	82.0
KCTD1	ENST00000580059	5	0		0		0		2	1,4	2698	0	0.0	0	0.0	0	0.0	2155	79.9
KCTD10	ENST00000228495	7	0		0		0		2	3,6	1082	0	0.0	0	0.0	0	0.0	406	37.5
KCTD13	ENST00000568000	6	0		0		0		2	2,5	1110	0	0.0	0	0.0	0	0.0	406	36.6
KCTD14	ENST00000353172	2	0		0		0		1	2	808	0	0.0	0	0.0	0	0.0	698	86.4
KCTD15	ENST00000683859	5	0		0		0		2	4,6	952	0	0.0	0	0.0	0	0.0	522	54.8
KCTD17	ENST00000403888	9	0		0		0		0		1125	0	0.0	0	0.0	0	0.0	0	0.0
KCTD19	ENST00000304372	16	0		0		0		5	2,4-5,14-15	3101	0	0.0	0	0.0	0	0.0	978	31.5
KCTD3	ENST00000259154	18	0		0		0		8	1-2,6,8,11-13,15	2808	0	0.0	0	0.0	0	0.0	942	33.5
KCTD7	ENST00000639828	4	0		0		0		1	4	950	0	0.0	0	0.0	0	0.0	397	41.8
KDELR2	ENST00000258739	5	0		0		0		2	1,4	739	0	0.0	0	0.0	0	0.0	384	52.0
KDF1	ENST00000320567	3	0		0		0		1	2	1257	0	0.0	0	0.0	0	0.0	1059	84.2
KDM1A	ENST00000400181	21	0		0		0		5	1-2,5,7,11	3051	0	0.0	0	0.0	0	0.0	946	31.0
KDM2A	ENST00000529006	20	0		0		0		5	2,12,15,17-18	3889	0	0.0	0	0.0	0	0.0	1546	39.8
KDM2B	ENST00000377071	23	0		0		0		7	2,4-5,16,19-21	4471	0	0.0	0	0.0	0	0.0	1778	39.8
KDM3A	ENST00000312912	25	0		0		0		7	2,10,16,18,21,25-26	4466	0	0.0	0	0.0	0	0.0	1618	36.2
KDM3B	ENST00000314358	24	0		0		0		5	7-8,12,15,24	5766	0	0.0	0	0.0	0	0.0	2395	41.5
KDM4B	ENST00000159111	21	0		0		0		5	4,6,9,21,23	3711	0	0.0	0	0.0	0	0.0	905	24.4
KDM5A	ENST00000399788	28	0		0		0		7	1,3,5,7,20,23,28	5633	0	0.0	0	0.0	0	0.0	1553	27.6
KDM5B	ENST00000367265	27	0		0		0		9	1,3,5-6,14,18,20,23,26	5175	0	0.0	0	0.0	0	0.0	1995	38.6
KDM5C	ENST00000375401	26	0		0		5	8,10,12,14,19	25	1-4,6-26	5203	0	0.0	0	0.0	1135	21.8	5048	97.0
KDM6A	ENST00000611820	30	0		0		10	1-2,16-18,21-23,27,30	27	1-5,7-14,16-19,21-30	4962	0	0.0	0	0.0	2220	44.7	4579	92.3
KDM6B	ENST00000448097	20	0		0		0		1	19	5332	0	0.0	0	0.0	0	0.0	135	2.5
KDM7A	ENST00000397560	20	0		0		0		7	2,4-5,11,13,16,18	3226	0	0.0	0	0.0	0	0.0	976	30.3
KDR	ENST00000263923	30	0		0		0		10	1,3-4,8,11,13,17-18,27-28	4671	0	0.0	0	0.0	0	0.0	1669	35.7
KDSR	ENST00000645214	10	0		0		0		2	1,10	1199	0	0.0	0	0.0	0	0.0	268	22.4
KEAP1	ENST00000171111	5	0		0		0		2	2-3	1975	0	0.0	0	0.0	0	0.0	1365	69.1
KEL	ENST00000355265	19	0		0		0		3	2,11,13	2579	0	0.0	0	0.0	0	0.0	327	12.7
KERA	ENST00000266719	2	0		0		0		2	2-3	1099	0	0.0	0	0.0	0	0.0	1099	100.0
KGD4	ENST00000256441	4	0		0		0		3	1-3	392	0	0.0	0	0.0	0	0.0	354	90.3
KHDC3L	ENST00000370367	3	0		0		0		3	1-3	714	0	0.0	0	0.0	0	0.0	714	100.0
KHDRBS1	ENST00000327300	9	0		0		0		2	5-6	1512	0	0.0	0	0.0	0	0.0	376	24.9
KHK	ENST00000260598	8	0		0		0		2	2,5	1057	0	0.0	0	0.0	0	0.0	304	28.8
KIAA0319L	ENST00000325722	20	0		0		0		10	3,9-12,16-19,21	3550	0	0.0	0	0.0	0	0.0	2048	57.7
KIAA0586	ENST00000652326	31	0		0		0		9	3-4,9,11,15,17,20-21,31	5267	0	0.0	0	0.0	0	0.0	1442	27.4
KIAA0753	ENST00000361413	18	0		0		0		7	3,10,13,15,17-19	3264	0	0.0	0	0.0	0	0.0	1611	49.4
KIAA0825	ENST00000682413	19	0		0		0		9	3-8,11,17,19	4208	0	0.0	0	0.0	0	0.0	2398	57.0
KIAA1217	ENST00000376454	21	0		0		0		11	2-3,5-6,10-12,15-17,19	6252	0	0.0	0	0.0	0	0.0	4136	66.2
KIAA1549	ENST00000422774	20	0		0		0		11	2,8-11,13-16,18,20	6253	0	0.0	0	0.0	0	0.0	4935	78.9
KICS2	ENST00000398055	3	0		0		0		3	1-3	1398	0	0.0	0	0.0	0	0.0	1398	100.0
KIDINS220	ENST00000256707	29	0		0		0		9	2,12-15,20,22-23,30	5896	0	0.0	0	0.0	0	0.0	2671	45.3
KIF11	ENST00000260731	22	0		0		0		6	4,8,17-18,20-21	3611	0	0.0	0	0.0	0	0.0	1098	30.4
KIF12	ENST00000640217	19	0		0		0		3	7,9-10	2336	0	0.0	0	0.0	0	0.0	472	20.2
KIF13B	ENST00000524189	40	0		0		0		13	4,8,12,17,20,22,28-29,31,36-37,39-40	6281	0	0.0	0	0.0	0	0.0	2662	42.4
KIF14	ENST00000367350	29	0		0		0		10	2,5,10-13,17,21,28,30	5527	0	0.0	0	0.0	0	0.0	2645	47.9
KIF15	ENST00000326047	35	0		0		0		11	1,8-11,16,18,21,25,29-30	4867	0	0.0	0	0.0	0	0.0	1603	32.9
KIF17	ENST00000400463	15	0		0		0		9	1,5,7-11,14-15	3387	0	0.0	0	0.0	0	0.0	2391	70.6
KIF1A	ENST00000498729	48	0		0		0		6	6,31,33,40,42,46	6336	0	0.0	0	0.0	0	0.0	1023	16.1
KIF1B	ENST00000676179	48	0		0		0		12	6,8-9,11,20,27,32-33,43-44,46,48	6411	0	0.0	0	0.0	0	0.0	1763	27.5
KIF1C	ENST00000320785	21	0		0		0		4	14,18,22-23	3732	0	0.0	0	0.0	0	0.0	1647	44.1
KIF20A	ENST00000394894	18	0		0		0		6	6,8,12-13,15,18	3033	0	0.0	0	0.0	0	0.0	1075	35.4
KIF21A	ENST00000361418	38	0		0		0		15	3,7,9,11,14-16,19-20,23,27,29,32,34,38	5785	0	0.0	0	0.0	0	0.0	2775	48.0
